Number of sequences in alignment file:	93
Neff:	10.765817241777807
Alignment sequence length:	1073
|Train : Update 97000. Negative ELBO : 282384.656, BCE: 999.192, KLD_latent: 76.322, KLD_decoder_params_norm: 281309.156, Time: 6810.19 |
|Train : Update 98000. Negative ELBO : 181918.188, BCE: 1025.519, KLD_latent: 73.601, KLD_decoder_params_norm: 180819.078, Time: 6880.17 |
|Train : Update 99000. Negative ELBO : 105897.375, BCE: 1027.945, KLD_latent: 75.553, KLD_decoder_params_norm: 104793.875, Time: 6950.00 |
|Train : Update 100000. Negative ELBO : 53596.715, BCE: 1050.115, KLD_latent: 73.363, KLD_decoder_params_norm: 52473.238, Time: 7019.73 |
|Train : Update 101000. Negative ELBO : 22925.674, BCE: 1303.346, KLD_latent: 82.028, KLD_decoder_params_norm: 21540.299, Time: 7089.70 |
|Train : Update 102000. Negative ELBO : 8808.561, BCE: 1350.126, KLD_latent: 71.634, KLD_decoder_params_norm: 7386.800, Time: 7160.24 |
|Train : Update 103000. Negative ELBO : 4253.330, BCE: 1066.898, KLD_latent: 84.168, KLD_decoder_params_norm: 3102.263, Time: 7230.25 |
|Train : Update 104000. Negative ELBO : 3514.080, BCE: 1134.721, KLD_latent: 81.869, KLD_decoder_params_norm: 2297.490, Time: 7300.11 |
|Train : Update 105000. Negative ELBO : 3229.205, BCE: 1048.816, KLD_latent: 76.587, KLD_decoder_params_norm: 2103.802, Time: 7370.04 |
|Train : Update 106000. Negative ELBO : 3323.846, BCE: 1256.017, KLD_latent: 72.576, KLD_decoder_params_norm: 1995.253, Time: 7439.92 |
|Train : Update 107000. Negative ELBO : 3110.717, BCE: 1107.610, KLD_latent: 75.774, KLD_decoder_params_norm: 1927.334, Time: 7509.93 |
|Train : Update 108000. Negative ELBO : 3045.195, BCE: 1071.531, KLD_latent: 85.650, KLD_decoder_params_norm: 1888.014, Time: 7579.90 |
|Train : Update 109000. Negative ELBO : 3016.352, BCE: 1080.566, KLD_latent: 80.894, KLD_decoder_params_norm: 1854.891, Time: 7649.76 |
|Train : Update 110000. Negative ELBO : 3011.267, BCE: 1091.574, KLD_latent: 85.654, KLD_decoder_params_norm: 1834.039, Time: 7719.76 |
|Train : Update 111000. Negative ELBO : 2902.871, BCE: 1020.401, KLD_latent: 77.037, KLD_decoder_params_norm: 1805.433, Time: 7789.63 |
|Train : Update 112000. Negative ELBO : 3021.641, BCE: 1158.847, KLD_latent: 73.862, KLD_decoder_params_norm: 1788.932, Time: 7859.52 |
|Train : Update 113000. Negative ELBO : 2947.608, BCE: 1090.950, KLD_latent: 81.623, KLD_decoder_params_norm: 1775.035, Time: 7929.43 |
|Train : Update 114000. Negative ELBO : 3081.200, BCE: 1224.594, KLD_latent: 85.828, KLD_decoder_params_norm: 1770.778, Time: 7999.29 |
|Train : Update 115000. Negative ELBO : 2897.987, BCE: 1062.058, KLD_latent: 81.961, KLD_decoder_params_norm: 1753.968, Time: 8069.13 |
|Train : Update 116000. Negative ELBO : 2877.960, BCE: 1038.855, KLD_latent: 93.098, KLD_decoder_params_norm: 1746.007, Time: 8139.00 |
|Train : Update 117000. Negative ELBO : 3432.564, BCE: 1622.608, KLD_latent: 82.633, KLD_decoder_params_norm: 1727.324, Time: 8208.81 |
|Train : Update 118000. Negative ELBO : 2873.924, BCE: 1082.736, KLD_latent: 78.834, KLD_decoder_params_norm: 1712.354, Time: 8278.83 |
|Train : Update 119000. Negative ELBO : 2837.903, BCE: 1043.246, KLD_latent: 87.397, KLD_decoder_params_norm: 1707.260, Time: 8350.07 |
|Train : Update 120000. Negative ELBO : 2826.453, BCE: 1036.412, KLD_latent: 88.432, KLD_decoder_params_norm: 1701.608, Time: 8420.82 |
|Train : Update 121000. Negative ELBO : 2846.007, BCE: 1073.608, KLD_latent: 85.700, KLD_decoder_params_norm: 1686.700, Time: 8490.78 |
|Train : Update 122000. Negative ELBO : 2812.740, BCE: 1055.285, KLD_latent: 81.230, KLD_decoder_params_norm: 1676.225, Time: 8560.60 |
|Train : Update 123000. Negative ELBO : 2847.863, BCE: 1105.172, KLD_latent: 81.622, KLD_decoder_params_norm: 1661.069, Time: 8630.56 |
|Train : Update 124000. Negative ELBO : 2808.795, BCE: 1069.515, KLD_latent: 84.179, KLD_decoder_params_norm: 1655.100, Time: 8701.67 |
|Train : Update 125000. Negative ELBO : 2844.380, BCE: 1097.753, KLD_latent: 95.851, KLD_decoder_params_norm: 1650.776, Time: 8773.07 |
|Train : Update 126000. Negative ELBO : 2858.754, BCE: 1126.042, KLD_latent: 91.525, KLD_decoder_params_norm: 1641.187, Time: 8843.23 |
|Train : Update 127000. Negative ELBO : 2806.063, BCE: 1087.188, KLD_latent: 89.078, KLD_decoder_params_norm: 1629.797, Time: 8912.99 |
|Train : Update 128000. Negative ELBO : 2785.079, BCE: 1076.071, KLD_latent: 87.554, KLD_decoder_params_norm: 1621.454, Time: 8982.84 |
|Train : Update 129000. Negative ELBO : 2753.980, BCE: 1060.364, KLD_latent: 82.324, KLD_decoder_params_norm: 1611.293, Time: 9052.84 |
|Train : Update 130000. Negative ELBO : 2721.539, BCE: 1044.701, KLD_latent: 78.958, KLD_decoder_params_norm: 1597.880, Time: 9122.80 |
|Train : Update 131000. Negative ELBO : 2697.140, BCE: 1018.130, KLD_latent: 85.795, KLD_decoder_params_norm: 1593.215, Time: 9192.79 |
|Train : Update 132000. Negative ELBO : 2774.363, BCE: 1105.156, KLD_latent: 85.009, KLD_decoder_params_norm: 1584.197, Time: 9264.03 |
|Train : Update 133000. Negative ELBO : 2730.540, BCE: 1065.559, KLD_latent: 88.754, KLD_decoder_params_norm: 1576.227, Time: 9335.50 |
|Train : Update 134000. Negative ELBO : 2758.818, BCE: 1103.260, KLD_latent: 86.942, KLD_decoder_params_norm: 1568.617, Time: 9406.66 |
|Train : Update 135000. Negative ELBO : 2807.298, BCE: 1172.216, KLD_latent: 78.552, KLD_decoder_params_norm: 1556.530, Time: 9476.71 |
|Train : Update 136000. Negative ELBO : 2698.186, BCE: 1069.810, KLD_latent: 79.958, KLD_decoder_params_norm: 1548.417, Time: 9546.63 |
|Train : Update 137000. Negative ELBO : 2671.045, BCE: 1035.257, KLD_latent: 85.908, KLD_decoder_params_norm: 1549.880, Time: 9616.73 |
|Train : Update 138000. Negative ELBO : 2703.228, BCE: 1083.510, KLD_latent: 84.828, KLD_decoder_params_norm: 1534.890, Time: 9686.74 |
|Train : Update 139000. Negative ELBO : 2651.620, BCE: 1045.546, KLD_latent: 81.734, KLD_decoder_params_norm: 1524.340, Time: 9756.62 |
|Train : Update 140000. Negative ELBO : 2679.796, BCE: 1071.797, KLD_latent: 87.825, KLD_decoder_params_norm: 1520.174, Time: 9826.67 |
|Train : Update 141000. Negative ELBO : 2694.579, BCE: 1098.418, KLD_latent: 85.374, KLD_decoder_params_norm: 1510.787, Time: 9896.59 |
|Train : Update 142000. Negative ELBO : 2663.419, BCE: 1070.578, KLD_latent: 86.122, KLD_decoder_params_norm: 1506.719, Time: 9966.55 |
|Train : Update 143000. Negative ELBO : 2620.902, BCE: 1034.061, KLD_latent: 88.692, KLD_decoder_params_norm: 1498.149, Time: 10036.41 |
|Train : Update 144000. Negative ELBO : 2605.624, BCE: 1038.254, KLD_latent: 79.128, KLD_decoder_params_norm: 1488.241, Time: 10106.37 |
|Train : Update 145000. Negative ELBO : 2659.773, BCE: 1095.078, KLD_latent: 82.320, KLD_decoder_params_norm: 1482.376, Time: 10176.33 |
|Train : Update 146000. Negative ELBO : 2638.641, BCE: 1077.155, KLD_latent: 87.111, KLD_decoder_params_norm: 1474.375, Time: 10246.30 |
